Time,event_type,data.policy_id,data.policy_action,data.policy_name,data.risk_level,data.risk_score,data.rule_id,data.rule_name,data.userid,time,data.decision_decisionCode,data.applicationid,data.applicationname,year,month,day
"Jun 19, 2023 @ 20:49:45.860",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 20:49:45.860",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 19:27:30.393",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 19, 2023 @ 19:27:30.393",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 17:51:38.041",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 17:51:38.041",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 17:50:59.942",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 17:50:59.942",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 17:01:37.253",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 17:01:37.253",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 17:00:25.288",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 17:00:25.288",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 16:22:06.579",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 16:22:06.579",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 16:21:47.582",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 16:21:47.582",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 15:11:27.019",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 15:11:27.019",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 15:10:50.486",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 15:10:50.486",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 17, 2023 @ 13:10:10.103",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 17, 2023 @ 13:10:10.103",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,17
"Jun 17, 2023 @ 03:53:26.291",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 17, 2023 @ 03:53:26.291",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 03:53:01.002",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 17, 2023 @ 03:53:01.002",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 03:34:50.558",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 17, 2023 @ 03:34:50.558",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 03:33:15.039",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid013,"Jun 17, 2023 @ 03:33:15.039",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 02:09:21.465",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 17, 2023 @ 02:09:21.465",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 02:08:49.727",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 17, 2023 @ 02:08:49.727",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 02:00:01.138",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 17, 2023 @ 02:00:01.138",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 00:35:52.188",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 17, 2023 @ 00:35:52.188",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 00:32:25.737",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 17, 2023 @ 00:32:25.737",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 00:32:14.367",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 17, 2023 @ 00:32:14.367",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 00:22:28.412",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid003,"Jun 17, 2023 @ 00:22:28.412",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 17, 2023 @ 00:22:06.713",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 17, 2023 @ 00:22:06.713",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 23:18:46.509",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 16, 2023 @ 23:18:46.509",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 23:18:25.427",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 16, 2023 @ 23:18:25.427",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 22:46:35.182",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 16, 2023 @ 22:46:35.182",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 22:45:21.400",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 16, 2023 @ 22:45:21.400",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 22:40:39.887",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 16, 2023 @ 22:40:39.887",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 22:13:51.363",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 16, 2023 @ 22:13:51.363",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 22:13:33.147",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 16, 2023 @ 22:13:33.147",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 20:47:10.892",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid007,"Jun 16, 2023 @ 20:47:10.892",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 20:46:56.999",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 16, 2023 @ 20:46:56.999",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 20:19:16.678",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 16, 2023 @ 20:19:16.678",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 19:55:51.453",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 16, 2023 @ 19:55:51.453",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 16:49:08.612",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jun 16, 2023 @ 16:49:08.612",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 16:48:49.380",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 16, 2023 @ 16:48:49.380",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,16
"Jun 16, 2023 @ 04:04:50.867",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 16, 2023 @ 04:04:50.867",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 16, 2023 @ 04:02:49.190",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid013,"Jun 16, 2023 @ 04:02:49.190",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 16, 2023 @ 03:00:24.417",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid013,"Jun 16, 2023 @ 03:00:24.417",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 16, 2023 @ 02:57:44.656",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 16, 2023 @ 02:57:44.656",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 16, 2023 @ 01:04:38.509",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 16, 2023 @ 01:04:38.509",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 16, 2023 @ 01:03:33.257",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 16, 2023 @ 01:03:33.257",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 22:53:05.050",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 22:53:05.050",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 22:52:45.285",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 22:52:45.285",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 21:52:12.268",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 15, 2023 @ 21:52:12.268",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 21:12:32.007",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid007,"Jun 15, 2023 @ 21:12:32.007",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 21:12:14.676",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 15, 2023 @ 21:12:14.676",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 20:08:37.766",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid007,"Jun 15, 2023 @ 20:08:37.766",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 20:07:55.973",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 15, 2023 @ 20:07:55.973",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 19:12:13.521",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 19:12:13.521",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 19:11:58.773",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 19:11:58.773",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 18:45:07.807",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 15, 2023 @ 18:45:07.807",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 18:35:24.104",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 18:35:24.104",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 18:35:02.767",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 18:35:02.767",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,15
"Jun 15, 2023 @ 03:50:12.713",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 15, 2023 @ 03:50:12.713",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:44:05.649",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 03:44:05.649",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:43:42.383",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 03:43:42.383",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:31:51.229",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 03:31:51.229",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:31:20.625",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 03:31:20.625",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:25:07.561",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid009,"Jun 15, 2023 @ 03:25:07.561",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:24:50.051",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 15, 2023 @ 03:24:50.051",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:10:46.247",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 03:10:46.247",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 03:09:26.068",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 03:09:26.068",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 02:36:33.619",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 02:36:33.619",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 02:35:55.126",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 02:35:55.126",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 02:08:57.916",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 15, 2023 @ 02:08:57.916",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 02:08:07.896",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 15, 2023 @ 02:08:07.896",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 01:03:18.178",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid017,"Jun 15, 2023 @ 01:03:18.178",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 15, 2023 @ 01:02:58.849",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid017,"Jun 15, 2023 @ 01:02:58.849",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 23:24:23.855",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 14, 2023 @ 23:24:23.855",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 22:32:52.546",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid007,"Jun 14, 2023 @ 22:32:52.546",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 22:32:40.323",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 14, 2023 @ 22:32:40.323",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 22:16:35.152",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid007,"Jun 14, 2023 @ 22:16:35.152",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 22:15:22.562",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 14, 2023 @ 22:15:22.562",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 21:50:37.779",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 14, 2023 @ 21:50:37.779",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 21:39:42.160",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 14, 2023 @ 21:39:42.160",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 21:38:16.484",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid009,"Jun 14, 2023 @ 21:38:16.484",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 21:37:53.705",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 14, 2023 @ 21:37:53.705",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 20:58:57.971",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 14, 2023 @ 20:58:57.971",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 20:38:14.953",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid003,"Jun 14, 2023 @ 20:38:14.953",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 20:37:59.096",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 14, 2023 @ 20:37:59.096",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 20:06:50.528",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid007,"Jun 14, 2023 @ 20:06:50.528",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 20:06:33.878",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 14, 2023 @ 20:06:33.878",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:42:52.224",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 14, 2023 @ 19:42:52.224",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:41:29.944",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 14, 2023 @ 19:41:29.944",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:35:35.892",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid007,"Jun 14, 2023 @ 19:35:35.892",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:35:19.569",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid007,"Jun 14, 2023 @ 19:35:19.569",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:04:09.512",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 14, 2023 @ 19:04:09.512",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 19:03:21.431",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 14, 2023 @ 19:03:21.431",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 17:27:58.781",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid009,"Jun 14, 2023 @ 17:27:58.781",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 17:27:13.615",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 14, 2023 @ 17:27:13.615",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 15:27:15.196",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 14, 2023 @ 15:27:15.196",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 15:25:48.473",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 14, 2023 @ 15:25:48.473",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
